2016-10-17,Cardinals,Jets,1,10:03,1,10,CRD 42,6-0,58,1.73,7,5.27,0,,0,
2016-12-11,Cardinals,Dolphins,1,8:12,1,10,CRD 44,6-7,56,1.86,7,5.14,0,,0,
2016-12-18,Cardinals,Saints,1,12:38,1,10,NOR 49,6-0,49,2.32,7,4.68,0,,0,
2016-09-11,Cardinals,Patriots,1,7:29,1,10,CRD 11,0-7,39,-0.37,2.26,2.63,0,,0,
2016-11-13,Cardinals,49ers,1,9:16,2,10,CRD 9,0-0,35,-0.78,1.86,2.64,0,,0,
2016-09-11,Cardinals,Patriots,1,0:52,1,10,CRD 19,0-10,26,0.15,1.93,1.78,0,,0,
2016-09-18,Cardinals,Buccaneers,1,2:32,2,10,CRD 48,0-0,25,1.58,3.78,2.20,0,,0,
2016-11-20,Cardinals,Vikings,1,7:35,1,10,MIN 41,0-7,22,2.85,4.31,1.46,0,,0,
2017-01-01,Cardinals,Rams,1,13:55,1,10,CRD 44,0-0,22,1.86,3.31,1.45,0,,0,
2016-10-30,Cardinals,Panthers,1,6:49,3,30,CRD 20,0-7,19,-2.28,-0.78,1.50,0,,0,
2016-11-27,Cardinals,Falcons,1,14:24,1,10,CRD 40,0-0,19,1.6,2.85,1.25,0,,0,
2016-11-13,Cardinals,49ers,1,7:29,1,10,SFO 38,0-0,18,3.05,4.24,1.19,0,,0,
2016-10-30,Cardinals,Panthers,1,8:02,1,10,CRD 22,0-7,18,0.41,1.6,1.19,0,,0,
2016-11-27,Cardinals,Falcons,1,2:53,2,10,CRD 39,7-7,18,0.99,2.72,1.73,0,,0,
2016-11-13,Cardinals,49ers,1,11:39,3,7,CRD 34,0-0,17,0.17,-2.32,-2.49,0,,0,
2016-10-06,Cardinals,49ers,1,14:54,1,10,CRD 43,0-0,17,1.8,2.92,1.12,0,,0,
2016-10-23,Cardinals,Seahawks,1,14:22,2,10,CRD 25,0-0,17,0.06,1.73,1.67,0,,0,
2016-11-27,Cardinals,Falcons,1,12:20,3,2,ATL 33,0-0,17,2.68,4.51,1.83,0,,0,
2017-01-01,Cardinals,Rams,1,5:43,1,10,CRD 17,3-0,17,-0.06,1.2,1.26,0,,0,
2016-11-13,Cardinals,49ers,1,8:07,2,8,CRD 46,0-0,16,1.59,3.05,1.46,0,,0,
2016-11-20,Cardinals,Vikings,1,8:20,1,10,CRD 43,0-7,16,1.8,2.85,1.05,0,,0,
2016-11-27,Cardinals,Falcons,1,0:20,1,10,ATL 22,7-7,16,4.11,5.83,1.72,0,,0,
2016-11-27,Cardinals,Falcons,1,15:00,1,10,CRD 25,0-0,15,0.61,1.6,.99,0,,0,
2016-10-02,Cardinals,Rams,1,10:50,2,7,CRD 17,0-0,14,-0.37,1,1.37,0,,0,
2016-11-27,Cardinals,Falcons,1,0:52,3,3,ATL 36,7-7,14,2.41,4.11,1.70,0,,0,
2016-11-27,Cardinals,Falcons,1,3:38,1,10,CRD 25,7-7,14,0.61,1.53,.92,0,,0,
2016-12-04,Cardinals,Redskins,1,8:12,3,12,WAS 15,0-0,14,3.03,6.97,3.94,0,,0,
2016-12-11,Cardinals,Dolphins,1,9:02,2,5,CRD 30,0-7,14,0.74,1.86,1.12,0,,0,
2016-12-18,Cardinals,Saints,1,0:11,3,3,CRD 32,7-10,14,0.3,1.99,1.69,0,,0,
2016-09-11,Cardinals,Patriots,1,14:25,2,8,CRD 27,0-0,13,0.33,1.6,1.27,0,,0,
2016-10-23,Cardinals,Seahawks,1,4:30,1,10,CRD 37,0-0,13,1.4,2.26,.86,0,,0,
2016-11-27,Cardinals,Falcons,1,10:48,2,8,ATL 14,0-0,13,4.21,6.97,2.76,0,,0,
2016-12-04,Cardinals,Redskins,1,11:48,3,11,CRD 48,0-0,13,0.83,2.98,2.15,0,,0,
2016-12-24,Cardinals,Seahawks,1,14:56,1,10,CRD 17,0-0,13,-0.06,0.94,1.00,0,,0,
2016-10-02,Cardinals,Rams,1,1:53,2,10,CRD 25,0-7,12,0.06,1.4,1.34,0,,0,
2016-10-06,Cardinals,49ers,1,5:13,1,10,CRD 22,0-0,12,0.41,1.2,.79,0,,0,
2016-12-04,Cardinals,Redskins,1,13:44,2,8,CRD 37,0-0,12,0.99,2.19,1.20,0,,0,
2016-12-11,Cardinals,Dolphins,1,13:51,3,2,CRD 33,0-0,12,0.43,1.93,1.50,0,,0,
2017-01-01,Cardinals,Rams,1,14:24,2,3,CRD 32,0-0,12,1.01,1.86,.85,0,,0,
2016-10-17,Cardinals,Jets,1,7:18,1,10,CRD 24,7-0,11,0.54,1.27,.73,0,,0,
2016-10-06,Cardinals,49ers,1,0:31,2,10,CRD 24,0-0,11,0,1.27,1.27,0,,0,
2016-09-18,Cardinals,Buccaneers,1,1:22,3,9,TAM 26,0-0,11,2.68,4.58,1.90,0,,0,
2016-09-11,Cardinals,Patriots,1,13:03,3,12,CRD 38,0-0,11,0.1,-0.13,-0.23,0,,0,
2016-11-20,Cardinals,Vikings,1,0:09,1,10,CRD 25,7-7,11,0.61,1.33,.72,0,,0,
2016-12-18,Cardinals,Saints,1,13:16,2,6,CRD 40,0-0,11,1.33,2.32,.99,0,,0,
2016-12-24,Cardinals,Seahawks,1,8:39,1,10,SEA 13,0-0,11,4.71,6.74,2.03,0,,0,
2017-01-01,Cardinals,Rams,1,12:06,3,2,RAM 26,0-0,11,3.14,4.58,1.44,0,,0,
2016-10-02,Cardinals,Rams,1,10:19,1,10,CRD 31,0-0,10,1,1.66,.66,0,,0,
2016-10-02,Cardinals,Rams,1,0:34,3,10,CRD 37,0-7,10,0.17,2.06,1.89,0,,0,
2016-09-18,Cardinals,Buccaneers,1,10:20,2,10,CRD 25,0-0,10,0.06,1.27,1.21,0,,0,
2016-10-17,Cardinals,Jets,1,13:10,2,12,CRD 34,0-0,10,0.52,1.16,.64,0,,0,
2016-10-23,Cardinals,Seahawks,1,12:46,2,20,CRD 32,0-0,10,-0.16,0.5,.66,0,,0,
2016-11-20,Cardinals,Vikings,1,5:30,3,4,MIN 13,0-7,10,3.96,6.51,2.55,0,,0,
2016-11-20,Cardinals,Vikings,1,0:50,2,1,CRD 15,7-7,10,-0.07,0.61,.68,0,,0,
2016-12-04,Cardinals,Redskins,1,15:00,1,10,CRD 25,0-0,10,0.61,1.27,.66,0,,0,
2016-12-04,Cardinals,Redskins,1,11:12,2,10,WAS 39,0-0,10,2.44,3.64,1.20,0,,0,
2016-12-04,Cardinals,Redskins,1,9:41,2,4,WAS 23,0-0,10,3.91,4.71,.80,0,,0,
2016-10-30,Cardinals,Panthers,1,2:24,1,10,CRD 25,0-14,9,0.61,1.28,.67,0,,0,
2016-10-23,Cardinals,Seahawks,1,7:59,1,10,CRD 13,0-0,9,-0.32,0.49,.81,0,,0,
2016-10-30,Cardinals,Panthers,1,15:00,1,10,CRD 25,0-0,9,0.61,1.28,.67,0,,0,
2016-09-18,Cardinals,Buccaneers,1,3:49,3,4,CRD 39,0-0,9,0.7,2.13,1.43,0,,0,
2016-11-20,Cardinals,Vikings,1,1:30,1,10,CRD 6,7-7,9,-0.38,-0.07,.31,0,,0,
2016-11-20,Cardinals,Vikings,1,15:00,1,15,CRD 20,0-0,9,0.28,0.6,.32,0,,0,
2016-12-18,Cardinals,Saints,1,14:20,3,5,CRD 27,0-0,9,-0.16,1.33,1.49,0,,0,
2017-01-01,Cardinals,Rams,1,12:46,2,11,RAM 35,0-0,9,2.64,3.14,.50,0,,0,
2016-10-02,Cardinals,Rams,1,9:39,1,10,CRD 41,0-0,8,1.66,2.2,.54,0,,0,
2016-10-02,Cardinals,Rams,1,9:04,2,2,CRD 49,0-0,8,2.2,2.72,.52,0,,0,
2016-10-17,Cardinals,Jets,1,15:00,1,10,CRD 25,0-0,8,0.61,1.14,.53,0,,0,
2016-10-23,Cardinals,Seahawks,1,0:29,1,10,SEA 33,0-0,8,3.38,3.92,.54,0,,0,
2016-11-13,Cardinals,49ers,1,0:52,2,13,CRD 20,7-0,8,-0.47,-0.1,.37,0,,0,
2016-09-18,Cardinals,Buccaneers,1,9:38,2,10,CRD 35,0-0,8,0.72,1.09,.37,0,,0,
2016-10-23,Cardinals,Seahawks,1,12:11,3,10,CRD 42,0-0,8,0.5,-0.06,-0.56,0,,0,
2016-11-13,Cardinals,49ers,1,5:26,3,3,SFO 13,0-0,8,4.1,6.06,1.96,0,,0,
2016-09-18,Cardinals,Buccaneers,1,0:08,2,10,TAM 15,0-0,7,3.95,4.45,.50,0,,0,
2016-10-06,Cardinals,49ers,1,5:53,3,2,CRD 15,0-0,7,-0.48,0.41,.89,0,,0,
2016-10-06,Cardinals,49ers,1,12:28,1,10,CRD 38,0-0,7,1.47,1.87,.40,0,,0,
2016-09-18,Cardinals,Buccaneers,1,14:34,2,6,CRD 29,0-0,7,0.6,1.33,.73,0,,0,
2016-10-30,Cardinals,Panthers,1,13:50,3,3,CRD 32,0-0,7,0.3,1.53,1.23,0,,0,
2016-11-20,Cardinals,Vikings,1,6:46,1,10,MIN 19,0-7,7,4.31,4.92,.61,0,,0,
2016-12-18,Cardinals,Saints,1,1:26,1,10,CRD 25,7-10,7,0.61,1.01,.40,0,,0,
2017-01-01,Cardinals,Rams,1,15:00,1,10,CRD 25,0-0,7,0.61,1.01,.40,0,,0,
2017-01-01,Cardinals,Rams,1,5:13,1,10,CRD 34,3-0,7,1.2,1.6,.40,0,,0,
2016-10-02,Cardinals,Rams,1,8:24,1,10,RAM 43,0-0,6,2.72,2.99,.27,0,,0,
2016-11-13,Cardinals,49ers,1,15:00,1,10,CRD 25,0-0,6,0.61,0.87,.26,0,,0,
2016-10-23,Cardinals,Seahawks,1,5:55,2,10,CRD 27,0-0,6,0.2,0.3,.10,0,,0,
2016-10-06,Cardinals,49ers,1,7:13,1,13,CRD 4,0-0,6,-0.49,-0.56,-0.07,0,,0,
2016-10-06,Cardinals,49ers,1,11:49,2,3,CRD 45,0-0,6,1.87,2.32,.45,0,,0,
2016-10-17,Cardinals,Jets,1,1:13,2,10,CRD 32,7-0,6,0.53,0.63,.10,0,,0,
2016-11-20,Cardinals,Vikings,1,8:59,2,6,CRD 37,0-7,6,1.13,1.8,.67,0,,0,
2016-11-27,Cardinals,Falcons,1,13:42,1,10,ATL 41,0-0,6,2.85,3.12,.27,0,,0,
2016-12-04,Cardinals,Redskins,1,10:20,1,10,WAS 29,0-0,6,3.64,3.91,.27,0,,0,
2016-12-11,Cardinals,Dolphins,1,14:27,2,8,CRD 27,0-0,6,0.33,0.43,.10,0,,0,
2016-12-11,Cardinals,Dolphins,1,2:49,1,10,CRD 10,6-7,6,-0.38,-0.23,.15,0,,0,
2016-12-24,Cardinals,Seahawks,1,10:06,2,7,SEA 20,0-0,6,3.9,4.28,.38,0,,0,
2016-09-18,Cardinals,Buccaneers,1,5:06,1,10,CRD 33,0-0,5,1.14,1.27,.13,0,,0,
2016-09-25,Cardinals,Bills,1,0:48,2,10,CRD 25,0-10,5,0.06,0.04,-0.02,0,,0,
2016-10-23,Cardinals,Seahawks,1,7:14,2,1,CRD 22,0-0,5,0.49,0.74,.25,0,,0,
2016-10-06,Cardinals,49ers,1,6:34,2,7,CRD 10,0-0,5,-0.56,-0.48,.08,0,,0,
2016-11-13,Cardinals,49ers,1,6:07,2,8,SFO 18,0-0,5,3.96,4.1,.14,0,,0,
2016-10-30,Cardinals,Panthers,1,12:34,2,11,CRD 38,0-0,5,0.85,0.83,-0.02,0,,0,
2016-11-27,Cardinals,Falcons,1,2:06,1,10,ATL 43,7-7,5,2.72,2.85,.13,0,,0,
2016-12-11,Cardinals,Dolphins,1,9:27,1,10,CRD 25,0-7,5,0.61,0.74,.13,0,,0,
2016-10-06,Cardinals,49ers,1,3:54,2,9,CRD 35,0-0,4,0.79,0.63,-0.16,0,,0,
2016-10-06,Cardinals,49ers,1,11:11,1,10,SFO 49,0-0,4,2.32,2.32,.00,0,,0,
2016-10-23,Cardinals,Seahawks,1,5:15,3,4,CRD 33,0-0,4,0.3,1.4,1.10,0,,0,
2016-09-18,Cardinals,Buccaneers,1,15:00,1,10,CRD 25,0-0,4,0.61,0.6,-0.01,0,,0,
2016-11-20,Cardinals,Vikings,1,9:38,1,10,CRD 33,0-7,4,1.14,1.13,-0.01,0,,0,
2016-12-04,Cardinals,Redskins,1,1:01,1,14,CRD 4,7-0,4,-0.53,-0.78,-0.25,0,,0,
2016-12-18,Cardinals,Saints,1,5:18,1,10,CRD 26,7-3,4,0.67,0.67,.00,0,,0,
2016-12-18,Cardinals,Saints,1,13:53,1,10,CRD 36,0-0,4,1.33,1.33,.00,0,,0,
2016-10-02,Cardinals,Rams,1,11:22,1,10,CRD 14,0-0,3,-0.28,-0.37,-0.09,0,,0,
2016-11-13,Cardinals,49ers,1,12:18,2,10,CRD 31,0-0,3,0.46,0.17,-0.29,0,,0,
2016-09-11,Cardinals,Patriots,1,7:02,1,10,50,0-7,3,2.26,2.12,-0.14,0,,0,
2016-10-23,Cardinals,Seahawks,1,3:44,2,10,50,0-0,3,1.71,1.42,-0.29,0,,0,
2016-10-23,Cardinals,Seahawks,1,9:46,2,10,CRD 21,0-0,3,-0.2,-0.49,-0.29,0,,0,
2016-11-13,Cardinals,49ers,1,4:00,3,3,SFO 3,6-0,3,4.72,7,2.28,0,,0,
2016-10-02,Cardinals,Rams,1,7:46,2,4,RAM 37,0-0,3,2.99,2.68,-0.31,0,,0,
2016-09-25,Cardinals,Bills,1,8:44,2,8,CRD 40,0-0,3,1.19,0.89,-0.30,0,,0,
2016-10-02,Cardinals,Rams,1,15:00,1,10,CRD 25,0-0,3,0.61,0.47,-0.14,0,,0,
2016-10-17,Cardinals,Jets,1,14:26,2,2,CRD 33,0-0,3,1.14,1.33,.19,0,,0,
2016-11-20,Cardinals,Vikings,1,10:25,1,10,CRD 25,0-7,3,0.61,0.47,-0.14,0,,0,
2016-12-04,Cardinals,Redskins,1,4:23,1,10,CRD 41,7-0,3,1.66,1.53,-0.13,0,,0,
2016-12-11,Cardinals,Dolphins,1,13:10,1,10,CRD 45,0-0,3,1.93,1.79,-0.14,0,,0,
2016-12-24,Cardinals,Seahawks,1,6:35,1,10,CRD 16,7-0,3,-0.14,-0.18,-0.04,0,,0,
2016-12-24,Cardinals,Seahawks,1,10:46,1,10,SEA 23,0-0,3,4.04,3.9,-0.14,0,,0,
2016-09-25,Cardinals,Bills,1,9:24,1,10,CRD 38,0-0,2,1.47,1.19,-0.28,0,,0,
2016-10-30,Cardinals,Panthers,1,1:44,2,1,CRD 34,0-14,2,1.28,1.33,.05,0,,0,
2016-10-17,Cardinals,Jets,1,6:36,1,10,CRD 35,7-0,2,1.27,0.99,-0.28,0,,0,
2016-11-13,Cardinals,49ers,1,1:54,1,10,CRD 23,7-0,2,0.48,0.2,-0.28,0,,0,
2016-11-13,Cardinals,49ers,1,8:47,1,10,CRD 44,0-0,2,1.86,1.59,-0.27,0,,0,
2016-11-13,Cardinals,49ers,1,6:44,1,10,SFO 20,0-0,2,4.24,3.96,-0.28,0,,0,
2016-09-11,Cardinals,Patriots,1,15:00,1,10,CRD 25,0-0,2,0.61,0.33,-0.28,0,,0,
2016-10-02,Cardinals,Rams,1,7:10,3,1,RAM 34,0-0,2,2.68,3.45,.77,0,,0,
2016-10-30,Cardinals,Panthers,1,0:09,2,22,CRD 24,0-14,2,-0.83,-1.22,-0.39,0,,0,
2016-09-25,Cardinals,Bills,1,12:32,2,10,BUF 38,0-0,2,2.51,2.08,-0.43,0,,0,
2016-11-13,Cardinals,49ers,1,4:45,1,5,SFO 5,0-0,2,6.06,5.53,-0.53,0,,0,
2016-11-20,Cardinals,Vikings,1,4:49,1,3,MIN 3,0-7,2,6.51,5.91,-0.60,0,,0,
2016-11-20,Cardinals,Vikings,1,14:18,2,6,CRD 29,0-0,2,0.6,0.17,-0.43,0,,0,
2016-11-27,Cardinals,Falcons,1,1:28,2,5,ATL 38,7-7,2,2.85,2.41,-0.44,0,,0,
2016-11-27,Cardinals,Falcons,1,13:04,2,4,ATL 35,0-0,2,3.12,2.68,-0.44,0,,0,
2016-11-27,Cardinals,Falcons,1,11:35,1,10,ATL 16,0-0,2,4.51,4.21,-0.30,0,,0,
2016-12-04,Cardinals,Redskins,1,14:22,1,10,CRD 35,0-0,2,1.27,0.99,-0.28,0,,0,
2016-12-04,Cardinals,Redskins,1,13:03,1,10,CRD 49,0-0,2,2.19,1.92,-0.27,0,,0,
2016-12-11,Cardinals,Dolphins,1,15:00,1,10,CRD 25,0-0,2,0.61,0.33,-0.28,0,,0,
2016-12-11,Cardinals,Dolphins,1,0:22,1,10,CRD 1,6-7,2,-0.38,-0.63,-0.25,0,,0,
2016-12-24,Cardinals,Seahawks,1,0:25,2,10,CRD 35,7-0,2,0.72,0.3,-0.42,0,,0,
2016-12-24,Cardinals,Seahawks,1,7:56,1,2,SEA 2,6-0,2,6.74,7,.26,0,,0,
2017-01-01,Cardinals,Rams,1,8:54,1,10,CRD 27,3-0,2,0.74,0.47,-0.27,0,,0,
2017-01-01,Cardinals,Rams,1,0:25,2,10,CRD 30,3-0,2,0.39,-0.03,-0.42,0,,0,
2016-10-17,Cardinals,Jets,1,5:56,2,8,CRD 37,7-0,1,0.99,0.43,-0.56,0,,0,
2016-10-06,Cardinals,49ers,1,14:10,2,10,SFO 40,0-0,1,2.37,1.82,-0.55,0,,0,
2016-10-06,Cardinals,49ers,1,4:35,1,10,CRD 34,0-0,1,1.2,0.79,-0.41,0,,0,
2016-10-17,Cardinals,Jets,1,4:49,2,10,NYJ 47,7-0,1,1.91,1.35,-0.56,0,,0,
2016-09-18,Cardinals,Buccaneers,1,4:26,2,5,CRD 38,0-0,1,1.27,0.7,-0.57,0,,0,
